"Name","Team","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","UBR","wGDP","wSB","wRC","wRAA","wOBA","wRC+","playerid","mlbamid"
"Tony Campana","- - -","76","0.0%","21.1%","0.00",".187",".197",".227",".424",".040","8.2",".237","0.7","0.5","0.0","1","-7.1",".189","10","4964","542999"
"Jason Marquis","CIN","17","0.0%","23.5%","0.00",".188",".188",".250",".438",".063","2.6",".250","","","0.0","0","-1.7",".189","10","105","150302"
"Blake Trahan","CIN","14","0.0%","28.6%","0.00",".214",".214",".214",".429",".000","2.6",".300","-0.2","0.0","0.0","0","-1.4",".188","9","17588","664167"
"Ryan Lollis","SFG","13","7.7%","7.7%","1.00",".167",".231",".167",".397",".000","4.6",".182","-0.1","0.1","0.2","0","-1.3",".188","15","6623","489067"
"Jefry Rodriguez","WSN","18","0.0%","44.4%","0.00",".188",".188",".250",".438",".063","2.6",".375","","","0.0","0","-1.9",".188","9","17018","622446"
"Brooks Conrad","SDP","34","8.8%","41.2%","0.21",".100",".176",".233",".410",".133","0.8",".125","0.2","0.2","0.0","0","-3.2",".188","17","3664","462405"
"Mike Freeman","- - -","91","8.8%","28.6%","0.31",".134",".211",".207",".418",".073","1.6",".182","0.5","-0.3","0.0","1","-10.3",".187","9","11241","502273"
"Jacob Hannemann","SEA","20","0.0%","20.0%","0.00",".150",".150",".300",".450",".150","5.0",".133","0.0","0.1","-0.4","0","-2.3",".187","11","15644","595238"
"Stuart Turner","CIN","89","5.6%","24.7%","0.23",".134",".182",".244",".426",".110","0.4",".153","-0.7","-0.7","0.0","1","-10.1",".186","4","15207","642156"
"David Holmberg","- - -","19","10.5%","36.8%","0.29",".077",".250",".077",".327",".000","2.6",".167","","","0.0","0","-2.1",".186","5","7725","571787"
"Trevor Cahill","- - -","66","6.1%","22.7%","0.27",".151",".211",".189",".399",".038","0.6",".211","","","0.0","1","-6.6",".185","8","6249","502239"
"Braxton Lee","MIA","18","5.6%","44.4%","0.13",".176",".222",".176",".399",".000","0.1",".333","-0.5","0.0","0.0","0","-1.9",".185","14","16839","657658"
"A.J. Cole","- - -","30","6.7%","33.3%","0.20",".115",".179",".231",".409",".115","0.1",".133","","","0.0","0","-3.1",".185","17","11467","595918"
"Tyler Lyons","STL","35","14.3%","34.3%","0.42",".107",".242",".107",".350",".000","1.9",".188","","","0.0","0","-3.5",".184","14","11334","544928"
"Albert Suarez","SFG","26","0.0%","42.3%","0.00",".174",".174",".261",".435",".087","1.1",".333","","","0.0","0","-2.8",".184","12","6175","544150"
"Chris Heston","- - -","59","0.0%","32.2%","0.00",".192",".192",".231",".423",".038","0.1",".303","","","0.0","1","-6.1",".184","13","10302","518790"
"Mat Latos","- - -","74","1.4%","29.7%","0.05",".177",".190",".226",".416",".048","1.2",".256","","","0.0","1","-7.0",".183","15","3815","502009"
"Dan Haren","- - -","125","6.4%","28.8%","0.22",".155",".214",".175",".389",".019","1.1",".235","","","-0.1","1","-12.7",".183","11","1757","429717"
"Nick Noonan","- - -","44","6.8%","29.5%","0.23",".125",".182",".225",".407",".100","1.7",".148","0.4","-0.1","-0.4","0","-4.8",".182","10","6880","519082"
"Mike Leake","- - -","261","2.3%","41.4%","0.06",".148",".172",".241",".413",".093","1.9",".248","","","-0.1","2","-28.0",".182","8","10130","502190"
"Jason Bartlett","MIN","4","0.0%","75.0%","0.00",".000",".250",".000",".250",".000","0.1",".000","0.4","0.1","0.0","0","-0.4",".181","6","8219","430583"
"Mitch Walding","PHI","19","10.5%","63.2%","0.17",".059",".158",".235",".393",".176","0.1",".000","0.0","-0.1","0.0","0","-2.1",".179","6","13006","605520"
"Seth Lugo","NYM","65","3.1%","30.8%","0.10",".143",".169",".250",".419",".107","2.6",".194","","","0.0","0","-7.6",".179","8","12447","607625"
"Miles Mikolas","- - -","73","2.7%","45.2%","0.06",".141",".164",".250",".414",".109","0.9",".233","","","0.0","0","-8.2",".179","7","9803","571945"
"Chase Whitley","- - -","5","0.0%","0.0%","0.00",".200",".200",".200",".400",".000","0.1",".200","","","0.0","0","-0.5",".178","5","10982","595032"
"Nick Tepesch","- - -","5","0.0%","60.0%","0.00",".200",".200",".200",".400",".000","0.1",".500","","","0.0","0","-0.6",".178","15","11716","519344"
"Andrew Chafin","ARI","5","0.0%","40.0%","0.00",".200",".200",".200",".400",".000","0.1",".333","","","0.0","0","-0.5",".178","14","12988","605177"
"Jon Moscot","CIN","11","0.0%","45.5%","0.00",".125",".222",".125",".347",".000","0.1",".333","","","0.0","0","-1.3",".178","-3","13849","621209"
"Henderson Alvarez","- - -","79","1.3%","29.1%","0.04",".188",".197",".203",".400",".014","0.9",".277","","","0.0","0","-8.2",".178","8","5669","506693"
"Gerrit Cole","- - -","243","2.1%","38.3%","0.05",".162",".185",".214",".399",".052","1.4",".272","","","-0.1","1","-27.2",".178","5","13125","543037"
"Yovani Gallardo","- - -","74","2.7%","27.0%","0.10",".169",".194",".200",".394",".031","0.5",".244","","","0.0","0","-7.6",".177","1","8173","451596"
"Robbie Ray","- - -","203","2.0%","42.9%","0.05",".169",".186",".219",".405",".051","1.2",".319","","","-0.1","0","-23.4",".177","-3","11486","592662"
"Joe Hudson","LAA","12","0.0%","0.0%","0.00",".167",".167",".250",".417",".083","0.1",".167","0.0","0.0","0.0","0","-1.3",".177","5","14412","621529"
"Kyle Kendrick","- - -","122","3.3%","39.3%","0.08",".155",".184",".209",".393",".055","1.7",".262","","","0.0","0","-12.9",".177","-2","6230","452718"
"Jeff Kobernus","WSN","8","12.5%","12.5%","1.00",".000",".250",".000",".250",".000","2.6",".000","0.0","0.0","0.0","0","-0.8",".176","4","9591","571862"
"Sammy Solis","WSN","5","0.0%","20.0%","0.00",".200",".200",".200",".400",".000","0.1",".250","","","0.0","0","-0.6",".176","13","11457","519301"
"Alec Mills","- - -","5","0.0%","40.0%","0.00",".200",".200",".200",".400",".000","0.1",".333","","","0.0","0","-0.6",".176","4","13834","621219"
"Caleb Ferguson","LAD","5","0.0%","60.0%","0.00",".200",".200",".200",".400",".000","0.1",".500","","","0.0","0","-0.6",".176","7","19349","657571"
"Chris Hatcher","- - -","5","0.0%","0.0%","0.00",".200",".200",".200",".400",".000","0.1",".200","","","0.0","0","-0.6",".176","10","3299","501822"
"Jake Esch","- - -","5","0.0%","40.0%","0.00",".200",".200",".200",".400",".000","2.6",".333","","","0.0","0","-0.6",".176","5","12756","605222"
"Rob Whalen","- - -","11","0.0%","27.3%","0.00",".200",".200",".200",".400",".000","0.1",".286","","","0.0","0","-1.3",".176","1","14165","547007"
"Alex Hassan","BOS","9","11.1%","55.6%","0.20",".125",".222",".125",".347",".000","2.6",".333","0.2","0.1","0.0","0","-0.9",".176","-1","9959","572910"
"Jose Berrios","MIN","10","0.0%","40.0%","0.00",".200",".200",".200",".400",".000","0.1",".333","","","0.0","0","-1.2",".176","7","14168","621244"
"Daniel Ponce de Leon","STL","10","0.0%","40.0%","0.00",".111",".111",".333",".444",".222","2.6",".200","","","0.0","0","-1.1",".175","6","16110","594965"
"Erasmo Ramirez","- - -","11","0.0%","54.5%","0.00",".200",".200",".200",".400",".000","0.1",".500","","","0.0","0","-1.3",".175","4","10314","541640"
"Matthew Boyd","- - -","5","0.0%","40.0%","0.00",".200",".200",".200",".400",".000","0.1",".333","","","0.0","0","-0.6",".175","7","15440","571510"
"Daniel Gossett","OAK","7","0.0%","57.1%","0.00",".200",".200",".200",".400",".000","2.6","1.000","","","0.0","0","-0.9",".175","3","16164","605254"
"Ryan Roberts","BOS","22","13.6%","31.8%","0.43",".105",".227",".105",".333",".000","0.8",".167","-0.1","-0.4","0.0","0","-2.3",".175","-1","5653","440251"
"Tommy Milone","- - -","29","10.3%","34.5%","0.30",".125",".222",".125",".347",".000","0.1",".214","","","0.0","0","-3.3",".174","5","7608","543548"
"Jason Hammel","- - -","194","1.5%","30.9%","0.05",".180",".192",".202",".395",".022","2.0",".269","","","-0.1","0","-22.1",".174","1","4538","434628"
"Edwin Jackson","- - -","95","3.2%","49.5%","0.06",".161",".189",".195",".384",".034","4.4",".350","","","0.2","0","-10.7",".173","2","1841","429719"
"A.J. Schugel","- - -","5","20.0%","20.0%","1.00",".000",".250",".000",".250",".000","0.1",".000","","","0.0","0","-0.7",".173","-15","11432","519263"
"Jeff Bianchi","- - -","76","3.9%","22.4%","0.18",".167",".197",".181",".378",".014","1.2",".214","-0.3","0.1","-0.1","0","-8.0",".173","0","9958","488703"
"Luke Jackson","- - -","6","16.7%","0.0%","1.00",".000",".250",".000",".250",".000","2.6",".000","","","0.0","0","-0.7",".172","7","11752","592426"
"Nick Tropeano","- - -","4","25.0%","25.0%","1.00",".000",".250",".000",".250",".000","0.1",".000","","","0.0","0","-0.5",".172","12","12385","607374"
"Jeremy Hellickson","- - -","189","4.8%","31.7%","0.15",".144",".198",".175",".373",".031","2.1",".228","","","-0.1","0","-22.5",".172","-2","4371","476451"
"Cole Hamels","- - -","153","0.7%","38.6%","0.02",".171",".177",".214",".392",".043","0.3",".288","","","-0.1","0","-17.0",".172","2","4972","430935"
"Ian Thomas","- - -","4","25.0%","25.0%","1.00",".000",".250",".000",".250",".000","2.6",".000","","","0.0","0","-0.5",".172","4","13881","621962"
"Colin Rea","- - -","51","5.9%","39.2%","0.15",".143",".200",".167",".367",".024","2.6",".273","","","0.0","0","-6.1",".172","1","12317","607067"
"Greg Dobbs","- - -","43","2.3%","18.6%","0.13",".171",".186",".195",".381",".024","0.1",".206","-1.0","0.4","0.0","0","-4.6",".170","0","2158","425785"
"Tyler Chatwood","- - -","147","2.7%","23.1%","0.12",".165",".191",".189",".380",".024","3.8",".226","","","-0.1","-1","-17.9",".170","-15","4338","543022"
"Jake Thompson","PHI","33","3.0%","36.4%","0.08",".143",".172",".214",".387",".071","0.8",".250","","","0.0","0","-4.1",".170","-3","14371","622097"
"Wade Miley","- - -","115","3.5%","24.3%","0.14",".168",".200",".168",".368",".000","1.0",".233","","","-0.1","0","-12.9",".170","-3","8779","489119"
"Robert Gsellman","NYM","65","9.2%","38.5%","0.24",".115",".217",".115",".332",".000","1.1",".214","","","0.0","0","-8.3",".169","0","13696","607229"
"Tyler Cravy","MIL","15","0.0%","26.7%","0.00",".083",".083",".333",".417",".250","0.1",".000","","","0.0","0","-1.7",".168","6","10770","572788"
"Chris Marrero","SFG","41","4.9%","22.0%","0.22",".132",".171",".211",".381",".079","0.6",".138","0.3","-0.9","0.0","0","-5.3",".168","-2","2852","502029"
"Alec Asher","- - -","18","0.0%","50.0%","0.00",".167",".167",".222",".389",".056","0.1",".333","","","0.0","0","-2.2",".168","-2","13560","594742"
"Walker Buehler","LAD","47","4.3%","44.7%","0.10",".163",".200",".163",".363",".000","0.2",".318","","","0.0","0","-5.6",".167","2","19374","621111"
"Jon Niese","- - -","159","8.2%","38.4%","0.21",".124",".200",".146",".346",".022","1.4",".224","","","-0.1","-1","-18.5",".167","0","4424","477003"
"Luis Perdomo","SDP","105","1.9%","36.2%","0.05",".130",".156",".239",".395",".109","3.8",".218","","","0.0","-1","-13.3",".167","-3","14682","606131"
"Bronson Arroyo","- - -","60","0.0%","36.7%","0.00",".189",".189",".189",".377",".000","2.6",".323","","","0.0","0","-7.2",".167","-7","978","276520"
"Hector Santiago","- - -","17","0.0%","41.2%","0.00",".188",".188",".188",".375",".000","0.1",".333","","","0.0","0","-2.0",".166","5","4026","502327"
"Stephen Strasburg","WSN","290","5.2%","27.6%","0.19",".137",".188",".170",".358",".033","0.9",".195","","","-0.1","-2","-35.1",".166","-7","10131","544931"
"Joel De La Cruz","ATL","18","0.0%","44.4%","0.00",".188",".188",".188",".375",".000","0.1",".375","","","0.0","0","-2.3",".165","-7","12825","503444"
"Jake Peavy","- - -","96","3.1%","44.8%","0.07",".140",".169",".198",".366",".058","2.6",".262","","","0.0","0","-11.2",".164","2","1051","408241"
"Homer Bailey","CIN","135","3.0%","32.6%","0.09",".156",".186",".174",".360",".018","1.6",".262","","","-0.1","-1","-16.2",".163","-6","8362","456701"
"Luis Jimenez","- - -","58","1.7%","32.8%","0.05",".132",".179",".170",".348",".038","2.6",".206","0.4","0.3","0.0","0","-6.6",".163","-1","6341","499864"
"Blake Lalli","ATL","13","0.0%","23.1%","0.00",".154",".154",".231",".385",".077","0.1",".200","0.0","-0.1","0.0","0","-1.7",".163","-8","9246","503351"
"Ricky Nolasco","- - -","17","23.5%","47.1%","0.50",".000",".235",".000",".235",".000","0.1",".000","","","0.0","0","-2.1",".163","-2","3830","445060"
"Jordan Lyles","- - -","113","6.2%","44.2%","0.14",".117",".173",".175",".347",".058","1.9",".212","","","0.0","-1","-13.7",".163","-10","7593","543475"
"Jordan Zimmermann","- - -","149","1.3%","29.5%","0.05",".169",".180",".185",".365",".015","1.3",".253","","","-0.1","-1","-17.5",".163","-6","4505","519455"
"Ian Kennedy","- - -","120","5.0%","40.8%","0.12",".118",".167",".186",".353",".069","1.4",".212","","","0.0","-1","-14.2",".162","-3","6986","453178"
"Chris Flexen","NYM","14","0.0%","50.0%","0.00",".154",".154",".231",".385",".077","0.1",".333","","","0.0","0","-1.9",".162","-4","13896","623167"
"Jaime Garcia","- - -","152","3.3%","30.3%","0.11",".145",".181",".176",".357",".031","1.4",".212","","","-0.1","-1","-18.8",".162","-5","8137","448802"
"Yu Darvish","- - -","42","2.4%","57.1%","0.04",".108",".132",".243",".375",".135","0.1",".250","","","0.0","-1","-5.7",".161","-10","13074","506433"
"Jeremy Guthrie","- - -","12","0.0%","8.3%","0.00",".111",".200",".111",".311",".000","0.1",".125","","","0.0","0","-1.4",".160","-9","2072","425386"
"Kyle Lohse","- - -","116","1.7%","28.4%","0.06",".160",".183",".170",".353",".010","1.3",".235","","","-0.1","-1","-13.7",".160","-11","739","346798"
"Shelby Miller","- - -","182","4.9%","43.4%","0.11",".110",".167",".179",".346",".069","4.4",".239","","","0.0","-2","-22.3",".159","-8","10197","571946"
"Jason Vargas","- - -","35","2.9%","25.7%","0.11",".161",".188",".161",".349",".000","1.6",".227","","","0.0","0","-4.5",".159","-5","8044","450306"
"Chad Billingsley","PHI","14","0.0%","35.7%","0.00",".077",".077",".308",".385",".231","0.1",".000","","","0.0","0","-1.7",".159","-9","5842","451532"
"Terrance Gore","- - -","19","5.3%","26.3%","0.20",".063",".211",".063",".273",".000","7.3",".091","1.4","0.8","3.7","0","-2.5",".159","-8","13658","605253"
"Zoilo Almonte","NYY","36","0.0%","38.9%","0.00",".139",".139",".222",".361",".083","4.9",".190","0.1","0.0","0.2","0","-4.2",".158","-9","6732","501660"
"Josh Collmenter","- - -","97","6.2%","30.9%","0.20",".126",".183",".149",".332",".023","1.0",".193","","","0.0","-1","-11.7",".158","-13","7312","518567"
"Clayton Richard","- - -","155","3.2%","45.2%","0.07",".108",".159",".185",".344",".077","1.0",".207","","","0.0","-2","-20.8",".157","-9","3551","453385"
"James Shields","- - -","111","0.9%","39.6%","0.02",".157",".165",".186",".351",".029","2.6",".276","","","0.0","-2","-14.3",".155","-9","7059","448306"
"Jayson Nix","- - -","91","3.3%","30.8%","0.11",".120",".169",".157",".325",".036","1.8",".164","0.1","-0.1","-0.6","-1","-10.9",".154","-7","3790","434624"
"Drew Pomeranz","- - -","38","0.0%","57.9%","0.00",".139",".139",".222",".361",".083","1.1",".308","","","0.0","-1","-5.1",".154","-10","11426","519141"
"Tyler Mahle","CIN","42","4.8%","28.6%","0.17",".111",".179",".139",".318",".028","0.6",".167","","","0.0","-1","-5.6",".153","-16","16358","641816"
"Brett Anderson","- - -","91","6.6%","48.4%","0.14",".107",".173",".147",".320",".040","0.1",".258","","","0.0","-2","-11.8",".152","-13","8223","474463"
"Anthony DeSclafani","- - -","164","3.0%","50.6%","0.06",".139",".166",".172",".338",".033","0.5",".294","","","-0.1","-3","-21.6",".152","-15","13050","543101"
"Matt Koch","ARI","29","13.8%","48.3%","0.29",".050",".208",".050",".258",".000","0.8",".167","","","0.0","0","-3.9",".152","-15","13420","571863"
"J.A. Happ","- - -","50","4.0%","48.0%","0.08",".143",".182",".143",".325",".000","2.6",".333","","","0.0","-1","-6.5",".151","-11","7410","457918"
"Zach Eflin","PHI","95","0.0%","54.7%","0.00",".148",".148",".205",".352",".057","2.1",".343","","","0.0","-2","-13.2",".151","-17","13774","621107"
"Tanner Roark","WSN","302","2.6%","31.8%","0.08",".137",".166",".168",".334",".031","1.9",".217","","","-0.1","-6","-40.7",".151","-17","8753","543699"
"Anthony Alford","TOR","29","6.9%","41.4%","0.17",".111",".172",".148",".321",".037","6.6",".200","0.3","0.2","0.2","-1","-4.0",".151","-16","14329","546990"
"Orlando Calixte","- - -","58","5.2%","27.6%","0.19",".135",".175",".154",".329",".019","5.5",".184","0.2","0.2","0.2","-1","-8.3",".150","-12","11905","593525"
"Jeff Samardzija","- - -","187","0.5%","37.4%","0.01",".138",".140",".213",".352",".075","1.9",".215","","","0.0","-4","-26.0",".149","-14","3254","502188"
"Rafael Bautista","WSN","33","6.1%","18.2%","0.33",".129",".182",".129",".311",".000","2.6",".160","-0.2","-0.2","0.0","-1","-4.7",".148","-17","15769","622441"
"Ryan Vogelsong","- - -","134","3.0%","34.3%","0.09",".112",".156",".164",".320",".052","1.9",".174","","","0.0","-2","-17.2",".148","-11","1011","285064"
"A.J. Burnett","- - -","117","2.6%","36.8%","0.07",".127",".151",".176",".327",".049","1.6",".203","","","0.0","-2","-15.2",".147","-16","512","150359"
"Carlos Torres","- - -","8","0.0%","50.0%","0.00",".167",".167",".167",".333",".000","2.6",".500","","","0.0","0","-1.2",".147","-26","7624","448614"
"Vidal Nuno","- - -","35","0.0%","22.9%","0.00",".143",".172",".143",".315",".000","2.6",".200","","","0.0","-1","-4.7",".147","-23","9674","573064"
"Steve Cishek","- - -","6","0.0%","33.3%","0.00",".167",".167",".167",".333",".000","2.6",".250","","","0.0","0","-0.8",".147","-16","6483","518553"
"Deck McGuire","- - -","6","0.0%","33.3%","0.00",".167",".167",".167",".333",".000","0.1",".250","","","0.0","0","-0.9",".147","-3","11596","592547"
"Roenis Elias","- - -","6","0.0%","33.3%","0.00",".167",".167",".167",".333",".000","0.1",".250","","","0.0","0","-0.7",".147","-4","12673","606273"
"Josh Hader","MIL","6","0.0%","50.0%","0.00",".167",".167",".167",".333",".000","2.6",".333","","","0.0","0","-0.9",".147","-7","14212","623352"
"Brian Johnson","BOS","6","0.0%","16.7%","0.00",".167",".167",".167",".333",".000","2.6",".200","","","0.0","0","-0.9",".147","-14","14272","598271"
"Ubaldo Jimenez","BAL","18","0.0%","44.4%","0.00",".167",".167",".167",".333",".000","0.1",".300","","","0.0","0","-2.5",".147","-14","3374","434622"
"Julio Teheran","ATL","331","1.8%","21.5%","0.08",".140",".164",".159",".323",".019","0.6",".186","","","-0.1","-7","-44.9",".146","-18","6797","527054"
"Michael Pineda","NYY","7","0.0%","57.1%","0.00",".167",".167",".167",".333",".000","0.1",".500","","","0.0","0","-0.9",".146","3","5372","501381"
"Rob Zastryzny","CHC","6","0.0%","33.3%","0.00",".167",".167",".167",".333",".000","0.1",".250","","","0.0","0","-0.9",".146","-12","15094","642239"
"Eric Haase","CLE","17","0.0%","35.3%","0.00",".125",".176",".125",".301",".000","0.1",".200","0.2","-0.1","0.0","0","-2.3",".146","-20","14111","606992"
"Adam Conley","MIA","101","3.0%","43.6%","0.07",".145",".172",".145",".317",".000","2.4",".300","","","0.0","-2","-14.3",".145","-15","14457","543045"
"Tim Adleman","CIN","55","0.0%","38.2%","0.00",".140",".140",".200",".340",".060","1.3",".241","","","0.0","-1","-8.1",".145","-23","10968","534947"
"Doug Fister","- - -","110","2.7%","33.6%","0.08",".133",".161",".156",".317",".022","1.6",".226","","","0.0","-2","-14.2",".145","-17","9425","450729"
"Kevin Kramer","PIT","40","5.0%","50.0%","0.10",".135",".175",".135",".310",".000","2.6",".278","0.5","0.3","0.0","-1","-5.6",".144","-17","17689","596012"
"Tyler Thornburg","- - -","5","0.0%","20.0%","0.00",".000",".200",".000",".200",".000","0.1",".000","","","0.0","0","-0.7",".144","-9","10688","592804"
"Ryan Cordell","CHW","40","0.0%","37.5%","0.00",".108",".125",".216",".341",".108","2.6",".130","0.0","0.1","0.0","-1","-5.6",".144","-17","15181","641477"
"Junior Guerra","- - -","101","0.0%","29.7%","0.00",".140",".140",".198",".337",".058","1.6",".214","","","0.0","-3","-14.6",".144","-18","5702","448855"
"Franklin Morales","- - -","39","7.7%","38.5%","0.20",".100",".182",".100",".282",".000","1.6",".200","","","0.0","-1","-5.0",".144","-35","5088","462985"
"Andrew Cashner","- - -","153","3.3%","35.3%","0.09",".131",".161",".153",".314",".022","3.2",".214","","","-0.1","-3","-20.5",".143","-14","8782","488768"
"Alex Mejia","STL","49","4.1%","26.5%","0.15",".109",".146",".174",".320",".065","2.6",".125","0.4","-0.3","0.0","-1","-7.3",".143","-18","13877","622270"
"Cedric Hunter","PHI","36","5.6%","16.7%","0.33",".088",".139",".176",".315",".088","2.6",".074","0.0","-0.2","0.0","-1","-5.2",".143","-21","2833","501986"
"Sean Manaea","OAK","12","8.3%","25.0%","0.33",".100",".182",".100",".282",".000","0.1",".143","","","0.0","0","-1.7",".143","-13","15873","640455"
"Juniel Querecuto","TBR","11","0.0%","54.5%","0.00",".091",".091",".273",".364",".182","5.1",".200","0.0","0.0","0.0","0","-1.6",".143","-20","12140","578570"
"Jerad Eickhoff","PHI","113","0.9%","29.2%","0.03",".140",".148",".178",".326",".037","2.6",".203","","","0.0","-3","-16.5",".142","-22","12664","595191"
"Nick Kingham","PIT","25","4.0%","40.0%","0.10",".087",".160",".130",".290",".043","1.6",".154","","","0.0","-1","-3.5",".141","-19","11694","592468"
"Mike Gerber","DET","47","8.5%","44.7%","0.19",".095",".170",".119",".289",".024","1.1",".182","-0.3","0.0","0.0","-1","-6.6",".141","-22","16115","595222"
"Darin Mastroianni","- - -","55","5.5%","25.5%","0.21",".096",".145",".154",".299",".058","6.7",".108","0.6","-0.4","0.4","-1","-7.3",".141","-22","7316","518991"
"Tony Cingrani","- - -","25","4.0%","24.0%","0.17",".130",".167",".130",".297",".000","2.6",".176","","","0.0","-1","-3.3",".140","-21","12555","571561"
"Robbie Erlin","SDP","58","3.4%","36.2%","0.10",".135",".167",".135",".301",".000","0.2",".226","","","0.0","-1","-8.0",".140","-14","10354","572362"
"Jon Lester","- - -","281","4.6%","35.2%","0.13",".105",".150",".155",".305",".050","3.6",".165","","","0.1","-8","-40.4",".140","-22","4930","452657"
"Jack Flaherty","STL","58","3.4%","37.9%","0.09",".135",".167",".135",".301",".000","0.9",".233","","","0.0","-2","-8.3",".140","-16","17479","656427"
"Irving Falu","- - -","35","11.4%","14.3%","0.80",".100",".200",".100",".300",".000","3.5",".115","0.0","-0.2","0.2","-1","-4.5",".139","-18","6165","458252"
"Joe Blanton","- - -","5","20.0%","20.0%","1.00",".000",".200",".000",".200",".000","0.1",".000","","","0.0","0","-0.7",".139","-13","4849","430599"
"Tim Lincecum","- - -","78","7.7%","46.2%","0.17",".092",".169",".108",".277",".015","0.6",".207","","","0.0","-2","-10.4",".138","-17","5705","453311"
"Kyle Freeland","COL","127","2.4%","55.1%","0.04",".120",".142",".171",".313",".051","2.3",".283","","","0.0","-4","-18.8",".138","-38","16256","607536"
"Walker Lockett","SDP","5","20.0%","80.0%","0.25",".000",".200",".000",".200",".000","0.1",".000","","","0.0","0","-0.7",".138","-19","13804","621141"
"Kevin Kaczmarski","NYM","5","20.0%","20.0%","1.00",".000",".200",".000",".200",".000","2.5",".000","0.0","0.0","-0.4","0","-0.7",".138","-17","18146","664842"
"Ross Detwiler","- - -","7","14.3%","42.9%","0.33",".000",".200",".000",".200",".000","2.6",".000","","","0.0","0","-1.0",".138","-20","2859","446321"
"Brett Jackson","ARI","5","20.0%","20.0%","1.00",".000",".200",".000",".200",".000","0.1",".000","0.0","0.0","0.0","0","-0.7",".138","-27","9632","571804"
"Brandon Cumpton","- - -","20","5.0%","35.0%","0.14",".118",".167",".118",".284",".000","1.6",".200","","","0.0","0","-2.6",".137","-19","11366","592238"
"Alex Cobb","- - -","22","0.0%","36.4%","0.00",".100",".143",".150",".293",".050","0.1",".167","","","0.0","-1","-3.2",".137","-16","6562","502171"
"Jhan Marinez","- - -","9","0.0%","55.6%","0.00",".111",".111",".222",".333",".111","0.1",".250","","","0.0","0","-1.4",".137","-16","5830","501697"
"Tyler Ladendorf","OAK","68","2.9%","22.1%","0.13",".123",".149",".154",".303",".031","8.6",".160","0.9","-0.6","0.4","-2","-10.2",".136","-25","3211","502285"
"Yordano Ventura","KCR","14","0.0%","71.4%","0.00",".154",".154",".154",".308",".000","2.6",".667","","","0.0","0","-1.9",".136","-14","11855","570649"
"Nevin Ashley","MIL","21","0.0%","38.1%","0.00",".100",".143",".150",".293",".050","2.6",".167","0.0","0.1","0.0","-1","-3.0",".136","-27","3274","502213"
"John Lackey","- - -","219","4.1%","37.9%","0.11",".114",".153",".140",".293",".026","1.5",".200","","","-0.3","-7","-32.4",".136","-25","1507","407793"
"Elliot Johnson","CLE","20","0.0%","35.0%","0.00",".105",".105",".211",".316",".105","2.6",".167","0.0","0.2","0.0","-1","-2.7",".135","-26","4751","471107"
"Tyler Anderson","COL","135","5.9%","44.4%","0.13",".090",".158",".117",".275",".027","2.5",".180","","","0.0","-5","-20.6",".135","-41","12880","542881"
"Christian Bergman","- - -","41","2.4%","24.4%","0.10",".135",".158",".135",".293",".000","1.6",".185","","","0.0","-1","-5.7",".134","-39","10925","548357"
"Mike Montgomery","- - -","79","1.3%","46.8%","0.03",".122",".133",".176",".309",".054","2.6",".222","","","0.0","-2","-11.7",".134","-24","4869","543557"
"Jorge De La Rosa","- - -","163","2.5%","35.6%","0.07",".129",".158",".129",".287",".000","2.5",".213","","","-0.1","-5","-23.4",".134","-43","2047","407822"
"Tim Hudson","SFG","104","2.9%","29.8%","0.10",".099",".137",".154",".291",".055","0.7",".136","","","0.0","-3","-14.4",".133","-22","921","218596"
"Joe Musgrove","- - -","41","0.0%","31.7%","0.00",".139",".139",".167",".306",".028","2.0",".217","","","0.0","-1","-6.2",".132","-24","12970","605397"
"Matt Cain","SFG","112","1.8%","52.7%","0.03",".108",".132",".167",".299",".059","0.6",".233","","","0.0","-4","-17.0",".132","-24","4732","430912"
"Matt Wisler","- - -","101","3.0%","30.7%","0.10",".129",".157",".129",".287",".000","0.4",".200","","","0.0","-4","-15.3",".132","-27","12804","605538"
"Marco Scutaro","SFG","13","7.7%","23.1%","0.33",".091",".167",".091",".258",".000","2.6",".125","0.2","-0.1","0.0","0","-1.8",".132","-21","1555","340192"
"Zack Wheeler","NYM","152","1.3%","37.5%","0.04",".128",".140",".158",".298",".030","1.5",".221","","","0.0","-5","-22.4",".131","-24","10310","554430"
"Kevin Gausman","- - -","33","15.2%","48.5%","0.31",".036",".182",".036",".218",".000","0.1",".083","","","0.0","-1","-4.9",".131","-25","14107","592332"
"Corey Kluber","CLE","26","0.0%","46.2%","0.00",".130",".130",".174",".304",".043","1.6",".273","","","0.0","-1","-3.5",".131","-11","2429","446372"
"Severino Gonzalez","PHI","13","7.7%","30.8%","0.25",".091",".167",".091",".258",".000","2.6",".143","","","0.0","0","-1.9",".131","-26","14697","605894"
"Jon Gray","COL","172","4.7%","54.1%","0.09",".095",".141",".142",".283",".047","1.6",".241","","","0.0","-6","-26.4",".131","-43","14916","592351"
"Vance Worley","- - -","83","1.2%","37.3%","0.03",".127",".139",".155",".294",".028","0.8",".225","","","0.0","-3","-12.1",".130","-25","6435","474699"
"Chris Sale","- - -","23","0.0%","47.8%","0.00",".130",".130",".174",".304",".043","1.6",".250","","","0.0","-1","-3.4",".130","-26","10603","519242"
