"Name","Team","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","UBR","wGDP","wSB","wRC","wRAA","wOBA","wRC+","playerid","mlbamid"
"Zach Vincej","- - -","16","6.3%","37.5%","0.17",".231",".375",".231",".606",".000","2.6",".429","0.1","0.0","0.0","2","-0.3",".298","82","13269","572227"
"Jose Briceno","LAA","134","6.7%","26.9%","0.25",".238",".301",".377",".678",".139","1.3",".296","-1.7","-0.1","-0.5","14","-1.8",".298","87","13151","593993"
"Ryan O'Hearn","KCR","926","9.7%","27.2%","0.36",".215",".294",".401",".694",".185","1.9",".260","-4.5","-0.1","-1.0","98","-15.8",".298","83","16442","656811"
"Dustin Garneau","- - -","344","9.3%","26.5%","0.35",".207",".294",".393",".687",".187","2.2",".251","-0.4","-0.1","-0.2","36","-6.4",".297","81","9433","572863"
"John Hicks","- - -","866","5.5%","29.1%","0.19",".242",".286",".412",".697",".170","2.4",".309","-3.4","-1.7","-1.1","90","-15.5",".297","83","12547","543308"
"Gavin Lux","LAD","532","10.2%","23.7%","0.43",".233",".314",".368",".682",".135","5.8",".291","3.0","2.2","0.6","57","-8.4",".297","86","19955","666158"
"Eric Haase","- - -","434","6.5%","32.0%","0.20",".218",".272",".425",".697",".208","3.5",".266","0.2","-0.7","0.1","46","-6.5",".297","88","14111","606992"
"Addison Russell","CHC","1091","8.2%","22.7%","0.36",".243",".310",".379",".689",".136","4.3",".298","3.2","1.4","0.6","112","-19.2",".297","82","14106","608365"
"Chris Young","- - -","404","10.1%","22.8%","0.45",".213",".300",".379",".679",".166","4.9",".249","0.7","1.1","-0.1","41","-7.4",".297","80","3882","455759"
"Albert Pujols","- - -","2138","6.1%","13.8%","0.44",".241",".290",".410",".700",".169","2.2",".241","-8.9","-8.1","0.6","222","-38.5",".297","84","1177","405395"
"Rickie Weeks Jr.","TBR","112","10.7%","43.8%","0.24",".216",".321",".340",".662",".124","3.7",".413","0.3","0.5","0.1","11","-2.3",".297","86","1849","430001"
"Matt Szczur","- - -","321","13.1%","21.2%","0.62",".215",".328",".330",".658",".115","4.4",".271","0.1","1.0","-0.5","33","-6.0",".297","83","11255","519333"
"Harold Castro","DET","772","3.6%","22.2%","0.16",".291",".315",".375",".690",".084","3.9",".366","1.5","0.0","-0.7","82","-13.6",".297","85","14691","605612"
"Alex Gordon","KCR","1926","8.5%","20.1%","0.42",".238",".320",".357",".677",".119","3.8",".284","-1.3","0.9","-0.2","199","-35.8",".296","81","5209","460086"
"Maikel Franco","- - -","2162","6.6%","14.9%","0.44",".241",".290",".417",".707",".176","1.8",".248","-2.7","-7.7","-0.7","224","-39.8",".296","81","12179","596748"
"Kevan Smith","- - -","836","6.0%","17.1%","0.35",".262",".315",".366",".682",".105","2.3",".305","-3.2","-3.1","0.1","86","-15.8",".296","84","12284","607345"
"Brandon Marsh","LAA","260","7.7%","35.0%","0.22",".254",".317",".356",".673",".102","6.5",".403","2.4","0.5","0.6","28","-3.9",".296","85","20202","669016"
"David Price","- - -","21","0.0%","19.0%","0.00",".333",".316",".389",".705",".056","0.6",".400","","","0.0","2","-0.4",".296","82","3184","456034"
"Reese McGuire","TOR","400","6.0%","20.5%","0.29",".248",".297",".390",".687",".142","2.4",".296","0.6","0.2","0.0","42","-7.4",".296","81","15674","624512"
"Jace Peterson","- - -","932","12.6%","23.4%","0.54",".221",".325",".339",".663",".118","5.8",".283","2.1","1.0","3.4","96","-16.6",".296","81","12325","607054"
"Brandon Guyer","CLE","413","7.3%","22.0%","0.33",".220",".312",".351",".663",".131","4.0",".268","-1.1","0.8","-0.1","42","-7.5",".296","80","2636","446386"
"Stephen Vogt","- - -","902","8.3%","21.7%","0.38",".227",".290",".408",".698",".181","2.9",".259","-4.9","3.8","-0.7","94","-17.3",".296","82","5000","519390"
"Delino DeShields","- - -","1419","10.1%","23.4%","0.43",".247",".328",".336",".664",".089","6.6",".326","9.8","4.5","5.7","146","-27.2",".296","75","11379","592261"
"Abraham Almonte","- - -","572","12.2%","23.1%","0.53",".214",".311",".359",".669",".145","5.2",".265","1.9","0.1","-1.3","59","-10.3",".295","80","5486","501659"
"Willi Castro","DET","700","5.1%","25.9%","0.20",".248",".296",".389",".686",".142","6.0",".317","1.0","0.3","-1.2","73","-12.4",".295","86","17338","650489"
"Chance Sisco","- - -","608","10.2%","32.2%","0.32",".197",".317",".337",".654",".139","2.0",".282","-2.3","0.7","-0.6","63","-11.2",".295","82","15694","642082"
"Troy Tulowitzki","- - -","273","7.0%","16.1%","0.43",".246",".300",".385",".685",".139","0.6",".269","-2.3","-0.9","-0.6","27","-6.0",".295","81","3531","453064"
"Phillip Evans","- - -","353","11.0%","21.5%","0.51",".231",".331",".319",".651",".088","2.3",".289","-0.1","-0.1","-0.4","37","-6.0",".295","83","12950","595943"
"Jake Fraley","SEA","335","14.3%","28.7%","0.50",".196",".320",".336",".656",".139","4.9",".260","0.1","0.4","0.8","35","-6.0",".295","90","19260","641584"
"Victor Caratini","- - -","1033","8.9%","22.0%","0.41",".242",".321",".355",".676",".113","2.1",".296","-2.3","-4.6","-0.6","107","-19.1",".295","82","14968","605170"
"Billy McKinney","- - -","711","8.7%","26.0%","0.34",".215",".286",".404",".691",".190","3.8",".255","-3.1","2.1","-0.7","74","-13.3",".295","84","15654","641856"
"Carlos Ruiz","SEA","145","9.7%","26.2%","0.37",".216",".313",".352",".665",".136","3.0",".282","-0.7","0.0","0.1","14","-3.2",".295","85","2579","434563"
"Jose Reyes","NYM","812","8.9%","14.5%","0.61",".228",".298",".384",".682",".156","7.0",".247","0.5","2.4","2.0","81","-16.3",".295","84","1736","408314"
"Oscar Mercado","CLE","813","6.6%","18.8%","0.35",".240",".296",".390",".686",".150","6.0",".273","3.8","1.9","2.4","85","-16.4",".294","82","16375","640458"
"Andres Gimenez","- - -","342","5.3%","24.0%","0.22",".235",".302",".369",".671",".134","7.7",".291","1.2","1.4","3.1","36","-6.3",".294","86","19950","665926"
"Isiah Kiner-Falefa","TEX","1523","5.5%","15.3%","0.36",".265",".316",".354",".670",".089","5.1",".307","6.1","-4.7","0.1","157","-28.2",".294","80","16512","643396"
"Rougned Odor","- - -","2276","7.1%","27.0%","0.26",".213",".280",".412",".692",".199","4.6",".247","5.2","6.0","-5.7","230","-46.8",".294","75","12282","596059"
"Terrance Gore","- - -","68","10.3%","30.9%","0.33",".250",".338",".317",".655",".067","9.2",".385","0.7","0.9","1.1","7","-1.5",".294","79","13658","605253"
"Matt Thaiss","LAA","197","11.2%","31.0%","0.36",".200",".289",".394",".684",".194","1.1",".248","-1.2","-0.4","-0.1","20","-4.4",".293","80","19318","642136"
"Yangervis Solarte","- - -","1096","6.6%","13.6%","0.48",".238",".293",".391",".684",".153","2.0",".246","-4.0","-6.0","-1.0","109","-22.6",".293","81","5352","500208"
"Christian Bergman","SEA","3","0.0%","0.0%","0.00",".333",".333",".333",".667",".000","0.1",".333","","","0.0","0","-0.1",".293","91","10925","548357"
"Roenis Elias","- - -","3","0.0%","33.3%","0.00",".333",".333",".333",".667",".000","0.1",".500","","","0.0","0","-0.1",".293","91","12673","606273"
"Chad Sobotka","ATL","3","0.0%","66.7%","0.00",".333",".333",".333",".667",".000","0.1","1.000","","","0.0","0","-0.1",".293","90","17470","656977"
"P.J. Conlon","NYM","3","0.0%","0.0%","0.00",".333",".333",".333",".667",".000","2.6",".333","","","0.0","0","-0.1",".293","87","18213","664869"
"Albert Almora Jr.","- - -","1253","5.1%","17.9%","0.29",".264",".302",".382",".685",".119","3.0",".305","-1.2","-1.5","-1.6","126","-26.3",".293","80","14109","546991"
"Kohl Stewart","- - -","3","0.0%","33.3%","0.00",".333",".333",".333",".667",".000","0.1",".500","","","0.0","0","-0.1",".293","82","15502","640464"
"James Kaprielian","OAK","4","0.0%","50.0%","0.00",".333",".333",".333",".667",".000","2.6","1.000","","","0.0","0","-0.1",".293","89","18331","621076"
"Phil Bickford","- - -","3","0.0%","66.7%","0.00",".333",".333",".333",".667",".000","0.1","1.000","","","0.0","0","-0.1",".293","83","18519","641360"
"Dane Dunning","- - -","4","0.0%","25.0%","0.00",".333",".333",".333",".667",".000","0.1",".500","","","0.0","0","-0.1",".293","84","19409","641540"
"Cory Abbott","CHC","3","0.0%","33.3%","0.00",".333",".333",".333",".667",".000","0.1",".500","","","0.0","0","-0.1",".293","82","20277","676265"
"Jim Adduci","- - -","283","5.7%","26.5%","0.21",".254",".295",".383",".678",".129","5.4",".339","0.7","0.9","-0.2","28","-5.6",".293","81","6448","451192"
"Steven Duggar","SFG","766","7.0%","28.9%","0.24",".244",".300",".382",".682",".138","6.1",".334","2.6","2.5","0.2","78","-15.7",".293","83","17719","621453"
"Garrett Hampson","COL","1053","7.3%","26.4%","0.28",".240",".298",".383",".680",".143","7.4",".311","5.9","2.5","2.6","108","-21.8",".293","66","19262","641658"
"Derek Hill","DET","162","6.8%","29.6%","0.23",".247",".302",".367",".669",".120","7.4",".343","0.5","-0.2","-0.2","17","-3.0",".293","85","16947","656537"
"Greg Bird","NYY","522","10.5%","26.1%","0.40",".194",".287",".388",".675",".194","1.5",".221","-2.6","1.5","-0.3","51","-10.7",".292","81","14131","595885"
"Franklin Gutierrez","LAD","63","11.1%","25.4%","0.44",".232",".317",".339",".657",".107","2.6",".308","0.4","-0.2","-0.5","6","-1.5",".292","80","3255","429711"
"Victor Reyes","DET","944","3.8%","22.2%","0.17",".268",".296",".385",".681",".117","7.3",".335","0.9","-0.7","2.6","96","-19.4",".292","82","15487","622682"
"Pablo Reyes","- - -","307","8.8%","20.2%","0.44",".237",".306",".366",".672",".129","5.2",".284","2.2","0.4","0.0","31","-6.7",".292","80","16357","622569"
"Fernando Salas","- - -","3","0.0%","33.3%","0.00",".333",".333",".333",".667",".000","0.1",".500","","","0.0","0","-0.1",".292","85","4971","477569"
"Yovani Gallardo","- - -","4","0.0%","0.0%","0.00",".333",".333",".333",".667",".000","0.1",".333","","","0.0","0","-0.3",".292","41","8173","451596"
"Erasmo Ramirez","- - -","6","0.0%","50.0%","0.00",".333",".333",".333",".667",".000","0.1",".667","","","0.0","1","-0.1",".292","91","10314","541640"
"Rob Zastryzny","CHC","3","0.0%","0.0%","0.00",".333",".333",".333",".667",".000","0.1",".333","","","0.0","0","-0.1",".292","76","15094","642239"
"Nicky Lopez","KCR","1159","7.3%","14.3%","0.51",".262",".321",".341",".662",".078","5.4",".307","3.9","1.0","0.7","118","-24.9",".292","79","19339","670032"
"Joe Panik","- - -","1854","8.2%","10.4%","0.79",".253",".318",".351",".670",".098","3.5",".272","-5.0","-0.9","-0.5","186","-40.7",".292","81","11936","605412"
"Jose Rojas","LAA","184","8.2%","27.2%","0.30",".208",".277",".399",".676",".190","4.2",".259","-1.4","0.5","-0.1","19","-3.4",".292","82","19331","670351"
"Devon Travis","TOR","575","4.0%","17.7%","0.23",".242",".280",".400",".681",".159","4.5",".270","0.7","-0.4","-0.5","56","-11.8",".292","81","13862","581527"
"Luis Garcia","WSN","386","4.1%","18.7%","0.22",".254",".285",".395",".680",".141","3.6",".297","0.6","-0.4","-1.3","39","-8.1",".291","79","20391","671277"
"Victor Martinez","DET","943","7.2%","11.9%","0.61",".253",".310",".362",".672",".109","0.7",".269","-5.4","-4.7","-0.6","92","-20.5",".291","79","393","400121"
"Bradley Zimmer","CLE","858","8.3%","33.3%","0.25",".225",".310",".347",".658",".122","6.4",".330","3.1","1.9","4.6","85","-18.8",".291","79","16221","605548"
"Guillermo Heredia","- - -","1377","8.1%","19.3%","0.42",".234",".312",".348",".661",".115","2.7",".280","5.3","1.6","-4.3","136","-30.5",".291","82","18721","628338"
"Nick Hundley","- - -","681","5.3%","27.0%","0.20",".238",".280",".407",".687",".169","3.0",".300","-3.3","-1.5","-0.7","66","-15.4",".291","81","3376","460026"
"Brett Phillips","- - -","675","10.5%","36.4%","0.29",".203",".291",".381",".672",".178","8.0",".298","3.2","2.0","3.3","67","-14.3",".291","82","14735","621433"
"Jonathan Lucroy","- - -","1286","8.2%","13.3%","0.61",".249",".317",".350",".667",".102","2.3",".275","-4.8","-7.0","-0.6","127","-29.0",".291","76","7870","518960"
"Brandon Drury","- - -","1150","5.7%","23.2%","0.24",".236",".284",".398",".682",".162","1.8",".284","0.6","-0.6","-1.2","114","-28.1",".291","76","11615","592273"
"Tim Lopes","- - -","290","7.6%","23.1%","0.33",".246",".310",".352",".663",".106","4.3",".318","0.4","0.5","0.3","29","-7.0",".291","85","14137","621005"
"Josh VanMeter","- - -","649","10.6%","25.1%","0.42",".212",".300",".364",".664",".152","4.7",".265","-2.1","0.8","0.0","66","-14.5",".291","75","15170","642165"
"Ali Sanchez","- - -","14","7.1%","21.4%","0.33",".231",".286",".385",".670",".154","0.1",".300","-1.1","-0.6","0.0","1","-0.3",".290","84","18551","645305"
"Logan Forsythe","- - -","1260","12.5%","24.1%","0.52",".224",".326",".319",".646",".095","3.0",".294","3.2","-0.9","-0.1","123","-29.7",".290","77","7185","523253"
"Rob Brantly","- - -","61","4.9%","31.1%","0.16",".218",".295",".364",".659",".145","0.5",".294","-0.4","0.4","0.0","6","-1.4",".290","83","10655","542963"
"Dom Nunez","COL","306","12.1%","35.3%","0.34",".187",".284",".401",".685",".213","3.7",".255","0.9","1.5","-0.2","31","-6.5",".290","65","15055","624513"
"Wilmer Font","- - -","6","0.0%","33.3%","0.00",".333",".333",".333",".667",".000","0.1","1.000","","","0.0","0","-0.6",".290","21","5257","521655"
"Ryan Helsley","STL","3","0.0%","66.7%","0.00",".333",".333",".333",".667",".000","0.1","1.000","","","0.0","0","-0.1",".290","80","18138","664854"
"Jose Peraza","- - -","1878","4.3%","13.2%","0.32",".259",".301",".368",".669",".109","5.4",".284","4.0","-0.7","1.0","183","-44.7",".290","75","13593","606299"
"Cam Gallagher","KCR","422","7.3%","18.5%","0.40",".243",".305",".357",".662",".114","1.5",".287","-3.7","0.0","-0.7","42","-9.8",".290","77","12981","595956"
"Christin Stewart","DET","587","8.3%","24.9%","0.34",".225",".300",".376",".676",".150","1.7",".279","-4.8","2.5","-0.7","58","-15.0",".290","78","17714","621514"
"Dee Strange-Gordon","- - -","1786","3.2%","13.8%","0.23",".282",".312",".355",".667",".073","7.6",".323","8.9","0.4","7.2","173","-43.4",".290","81","8203","543829"
"Alex Blandino","CIN","279","11.1%","29.7%","0.37",".226",".339",".291",".630",".064","2.7",".338","0.7","-0.3","0.0","27","-5.9",".290","74","16271","607468"
"Abraham Toro","- - -","561","7.7%","17.1%","0.45",".220",".299",".358",".657",".138","4.6",".240","0.3","1.0","-1.0","56","-12.6",".290","84","19844","647351"
"Spencer Kieboom","WSN","143","11.2%","19.6%","0.57",".232",".322",".320",".642",".088","1.6",".281","-0.4","0.4","-0.1","14","-2.9",".290","77","13300","571851"
"Drew Robinson","- - -","253","11.9%","40.3%","0.29",".202",".296",".359",".655",".157","2.7",".321","0.6","0.4","-1.0","24","-5.9",".289","70","11761","592685"
"Brian O'Grady","- - -","114","10.5%","30.7%","0.34",".184",".283",".388",".671",".204","6.0",".233","0.4","0.3","0.1","11","-2.7",".289","78","16729","657434"
"Jake Bauers","- - -","1126","11.5%","26.4%","0.43",".213",".307",".348",".655",".135","3.8",".273","0.7","4.6","-1.9","111","-25.9",".289","82","15194","641343"
"Pedro Severino","- - -","1182","8.4%","23.6%","0.35",".232",".302",".365",".667",".133","2.3",".284","-6.9","0.0","-0.2","117","-27.5",".289","78","14523","600474"
"Emmanuel Rivera","KCR","98","8.2%","21.4%","0.38",".256",".316",".333",".650",".078","4.8",".324","0.6","0.0","0.3","10","-2.1",".289","79","19890","656896"
"Ryan Hanigan","COL","112","7.1%","23.2%","0.31",".267",".324",".347",".671",".079","0.8",".338","0.0","-0.7","-0.1","11","-3.0",".289","60","4952","452672"
"Edward Olivares","- - -","212","4.2%","20.8%","0.20",".239",".280",".391",".670",".152","3.7",".265","0.7","0.3","-1.5","21","-5.1",".288","79","19698","658668"
"Travis Jankowski","- - -","672","10.7%","21.0%","0.51",".241",".326",".317",".643",".076","6.8",".309","1.6","0.1","2.8","64","-15.5",".288","79","13768","608671"
"Zack Collins","CHW","351","14.2%","32.2%","0.44",".195",".315",".330",".645",".135","2.7",".288","-1.1","0.4","-0.5","35","-8.4",".288","80","19181","641470"
"Adeiny Hechavarria","- - -","953","4.9%","19.4%","0.25",".251",".289",".387",".676",".136","4.8",".290","0.8","1.0","0.4","91","-24.2",".288","80","10459","588751"
"Geovany Soto","CHW","48","8.3%","20.8%","0.40",".190",".271",".405",".676",".214","0.9",".167","-0.1","-0.4","0.0","5","-1.3",".288","78","3707","434567"
"Wilmer Difo","- - -","1223","8.0%","19.9%","0.40",".251",".311",".355",".666",".104","6.0",".304","2.9","1.2","1.3","117","-30.3",".288","74","14320","594694"
"Franchy Cordero","- - -","451","8.0%","35.7%","0.22",".221",".283",".380",".663",".158","6.1",".328","3.8","1.6","-0.1","43","-11.0",".287","77","14567","614173"
"Efren Navarro","- - -","75","10.7%","33.3%","0.32",".224",".307",".358",".665",".134","4.8",".325","1.0","-0.1","-0.5","7","-2.1",".287","75","9854","519068"
"Greg Allen","- - -","666","5.3%","21.3%","0.25",".241",".307",".348",".655",".108","8.0",".301","0.7","1.2","4.5","64","-17.2",".287","76","16623","656185"
"Joey Rickard","- - -","702","6.1%","24.1%","0.25",".236",".293",".368",".661",".131","5.0",".297","3.2","0.9","0.7","66","-18.9",".287","76","13277","572073"
"Travis Blankenhorn","- - -","28","3.6%","28.6%","0.13",".192",".250",".423",".673",".231","2.6",".235","0.0","0.2","0.0","3","-0.6",".287","84","18395","663905"
"Carlos Asuaje","SDP","561","9.3%","21.7%","0.43",".242",".315",".331",".646",".089","2.0",".306","-1.6","0.1","-1.0","53","-14.7",".287","77","15197","641319"
"Lisalverto Bonilla","CIN","8","12.5%","37.5%","0.33",".167",".375",".167",".542",".000","0.1",".333","","","0.0","1","-0.2",".287","70","11266","570810"
"Jonathan Arauz","BOS","155","10.3%","23.2%","0.44",".219",".301",".343",".644",".124","1.5",".268","0.2","0.2","-0.1","15","-4.0",".287","74","20275","660620"
"Brandon Dixon","- - -","558","5.0%","32.8%","0.15",".228",".271",".410",".681",".182","4.6",".307","0.3","0.5","0.3","54","-15.1",".286","75","15214","641525"
"Roman Quinn","PHI","443","7.4%","28.7%","0.26",".223",".295",".358",".654",".135","8.6",".307","0.7","1.6","3.6","43","-11.6",".286","75","13546","596451"
"Austin Dean","- - -","356","7.0%","23.0%","0.30",".225",".282",".391",".672",".166","2.1",".264","2.2","0.2","-0.8","34","-9.4",".286","80","18288","621573"
"Derek Fisher","- - -","466","10.7%","35.4%","0.30",".195",".285",".378",".663",".183","6.9",".273","-0.6","1.3","-0.4","44","-12.9",".286","78","16192","605233"
"Rymer Liriano","CHW","46","10.9%","30.4%","0.36",".220",".304",".341",".646",".122","3.9",".308","0.3","0.2","0.2","4","-1.3",".286","77","4779","542642"
"Leonys Martin","- - -","755","7.8%","24.9%","0.31",".220",".290",".370",".659",".150","5.3",".268","2.6","1.5","-2.3","71","-20.5",".286","76","11846","547982"
"Eric Young Jr.","LAA","242","4.5%","24.4%","0.19",".233",".293",".361",".654",".128","8.2",".295","1.3","0.4","1.6","23","-6.2",".286","78","7158","458913"
